"id","universe_id","family_id","name","bio","dob","dod","image_url","status","created_at","updated_at"
"fb165e5e-a317-4303-add5-e521c847ae95","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_111","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"eff44555-8e1e-4990-a7f7-32be16390fb0","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_112","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"dda1cf27-bf37-4de1-834b-e33f4a447154","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_113","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"cff3c27e-b682-4061-a4fb-61faf90cec49","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_114","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"61a79f64-6edd-4e62-9a3b-a26419d8341e","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_115","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"e9d21750-1bac-452f-9ff3-99dcedf54bba","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_116","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"da3b9a58-b355-40b3-a047-44a662c356a0","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_117","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"cf571d6b-c40d-44e2-a8a2-b8d7984c7db6","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_118","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"3455c7f5-f33f-45cc-9bbe-670136a12f2c","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_119","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"e1f1a45c-f2b7-4dea-873e-f7ae83130583","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_120","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"e2223343-b417-4178-9086-89d696ef2735","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_121","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"4b9daaf9-22f6-4ef1-993d-f671a9ac9289","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_122","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"67a30689-d96e-49ac-aaa6-10de1183dd89","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_123","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"2a4cefd9-403d-4006-abef-05a8ade83ed1","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_124","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"278c4619-c372-408b-824f-6c7829e62f02","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_125","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"cd01c17d-c32a-4e87-beb7-bee654c4ace9","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_126","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"2355d4bd-b4ff-424c-b000-49d536daca28","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_127","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"41fd0261-b257-4e89-b1b8-435dc7547640","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_128","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"85f76620-45ec-4b5a-b224-7b247c520101","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_129","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"5cce5ae0-d954-429a-ad0b-264e58ecbc26","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_130","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"bfc4105a-009e-4d01-851c-1d9322eaeeb7","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_131","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"d97d2968-2699-4e18-9bb4-f0fd939cd1c2","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_132","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"3dfbc0cc-7891-47e0-966d-a90a7498c038","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_133","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"14eebd20-d6d1-47b8-8016-0d2aeecb3df3","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_134","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"1013bfb5-8ab1-4105-8955-7b034003d051","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_135","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"cea2485c-7a1f-4257-a51a-e3aaa5d2305c","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_136","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"d7dded5f-4b40-4552-b410-a80c7755cce5","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_137","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"c1da3025-22f9-4db5-b8cc-ef56d566e07c","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_138","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"d8a3d03f-d598-43d6-98ce-ad41a3f326af","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_139","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"78cd82a8-6e17-4e8c-9df9-460a281795c1","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_140","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"064f5cb7-691c-4cc2-b187-744a13679c79","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_141","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"2f7036c7-51bc-474a-a1ce-f2cbe468e967","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_142","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"9a1dbf29-8d1f-4ff0-8b1a-02f5407e6250","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_143","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"d18a604f-9f19-4366-9e34-7bee1d8ff34e","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_144","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"d9b9579a-b032-402a-a0da-27c3ed97882b","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_145","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"3593aed0-b53e-48a1-ae0d-2f0c80cebffb","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_146","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"721386c1-cb9a-47ec-ad26-0cd4e1818d5f","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_147","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"69830a35-c9e2-4180-a9bb-c64b1dafefc7","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_148","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"c8880af6-dd73-461b-983e-9075eccc3685","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_149","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"61773f93-e843-4c91-8d2d-a69bf612112f","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_150","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"d6678426-8650-460c-b5fd-1e6122756057","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_151","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"7561c497-ce2c-438f-aaf6-0ff11ade8c10","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_152","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"760b85a5-fc80-43c5-a92c-08e7eaca5589","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_153","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"1fb0fc16-a704-4a7b-a6e1-7ea9012f77db","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_154","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"bd097775-faf2-4710-b794-b6ee41f86e1d","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_155","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"4583b22a-686a-43ba-b834-0a8a81ac8ec0","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_156","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"20390ad5-a040-4fab-93db-480b0fc27759","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_157","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"9a489c69-3137-4ad8-9673-f6aa2962bb59","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_158","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"7cbe4501-1363-41a9-b625-d387f6cf0c55","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_159","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"30ec5af7-9e5b-4252-82fe-ba6c19dafbf7","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_160","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"597a92a9-dd15-456b-bc60-9b5a206ecbbe","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_161","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"e58713bf-e195-4f3a-9415-1879518f6d42","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_162","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"93284a4f-6f18-4fc5-8b38-71c89b08f59d","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_163","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"14cd241a-b433-48da-b13f-e8f8e8a3e2fb","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_164","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"aa3a8a7a-77ff-409a-807c-a99490e19924","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_165","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"b1e5272e-a6ae-4e03-92ff-4fbbc621255b","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_166","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"94b2d352-f205-45b0-b631-91c826750263","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_167","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"f18b48b0-1a2f-4ab2-a214-bc099ba4ae5e","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_168","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"ae91449d-b274-4d48-9c91-f67962e04752","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_169","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"ab8701cd-4b3c-4314-8074-4d6a814ce5d5","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_170","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"7dc33a46-e366-456f-870e-f9dcfa6f89f4","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_171","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"865a4b02-b958-4e36-9d7f-22577b4dac38","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_172","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"22911bd0-0ae9-46d9-80df-b91a7266b52b","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_173","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"d7336462-3741-4177-806f-996478a23ce5","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_174","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"4927f6bd-1e00-47ee-aa48-3fa3d57c51ed","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_175","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"ba3bcf59-42cd-4233-8b7c-45bf6b987bc0","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_176","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"f5b2ceb1-be7f-47db-85ce-bdd1f15aaff4","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_177","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"824eabb4-180a-412f-8b17-1da01c3a798a","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_178","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"ce2b3a01-0dc5-45e0-9699-78ae1baf9ba4","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_179","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"e7e88eaf-014a-433d-b6b0-60a44d4f1cba","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_180","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"136c5151-d171-4158-9683-091e1cc508f6","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_181","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"89658d13-a7ae-418c-bb37-a59c87867fe3","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_182","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"dcdbbabc-2609-4a53-9e4c-5c469202e62a","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_183","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"1431e1d5-8b78-4adb-a2e7-e2e26657b1ed","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_184","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"f89f8aa3-3e19-4601-bb22-270a2993830e","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_185","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"0307ad93-bd29-4758-921f-750186c39939","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_186","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"369e3d36-9479-4a19-9419-9458140c3041","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_187","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"141f2d27-4dbf-44a7-8e77-a089cb350e79","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_188","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"1c58daea-98e3-4be6-ac5c-da864b6cd6ae","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_189","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"760c1ea0-a6e9-4989-a130-f6709fb29255","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_190","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"041a3eb7-5e60-4120-bee9-416c14e2192c","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_191","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"bf31c8c5-a5ed-4523-a0a6-a73e007775f1","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_192","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"cb0416e7-9377-465f-be03-2457e1600d82","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_193","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"c25e551d-79b7-4b1a-b58e-6d11748a4da6","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_194","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"96b255e6-fe6a-498a-940d-9865357ffdc6","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_195","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"95cfeadd-54c5-4bb7-997f-e27d2c694179","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_196","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"a1bf5458-a31f-40dd-ad3a-5991b6653990","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_197","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"f01c0d35-7fee-42f6-92af-604aff46ab48","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_198","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"c52e4100-66b2-4483-a2b9-c8824ea757bf","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_199","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
"2166ca04-739c-4e3b-a75a-df265d29e817","eff52ef9-e8b3-473a-ab23-2227d2ab9459","ae6b11a1-97bd-4e6b-8371-9e01befc9e10","MythChar_200","Obscure figure from local legend","Mythic Age","","",0,"1753630725023","1753630725023"
